number.bottles,media,productivity,year,prey,predator,day,bottle,structure,network.syn.lap,lambda_m,bottle.number,replicate,connectivity,nghbr.connect,pred.density,prey.density,ln.pred,ln.prey,pred.oc,prey.oc,tube.length,disp.connect,Connectivity.per,volume.L,Prey.disp.rate,Prey.growth.rate,Prey.K.cap,Prey.size,Pred.size,Pred.attack.rate
2,medium,0.76,2010,colpidium,didinium,0,A1C,A,1,1,1,C,1,1,0.1333333,1977.5,0.125163114,7.590094261,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,2,A1C,A,1,1,1,C,1,1,1,2058.039476,0.693147181,7.629994879,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,4,A1C,A,1,1,1,C,1,1,0.333333333,1602.232075,0.287682072,7.379776918,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,6,A1C,A,1,1,1,C,1,1,0.333333333,1436.483929,0.287682072,7.270649593,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,8,A1C,A,1,1,1,C,1,1,2.666666667,1215.486402,1.299282984,7.103721984,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,11,A1C,A,1,1,1,C,1,1,1,165.7481457,0.693147181,5.116484564,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,13,A1C,A,1,1,1,C,1,1,2,276.2469095,1.098612289,5.624908479,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,15,A1C,A,1,1,1,C,1,1,2.333333333,138.1234547,1.203972804,4.935361702,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,17,A1C,A,1,1,1,C,1,1,4.666666667,55.2493819,1.734601055,4.029795053,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,19,A1C,A,1,1,1,C,1,1,3,13.81234547,1.386294361,2.695460986,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,21,A1C,A,1,1,1,C,1,1,1,27.62469095,0.693147181,3.354269665,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,24,A1C,A,1,1,1,C,1,1,0.333333333,19,0.287682072,2.995732274,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,26,A1C,A,1,1,1,C,1,1,0,262.434564,0,5.573805003,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,28,A1C,A,1,1,1,C,1,1,0,207.1851821,0,5.338427982,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,30,A1C,A,1,1,1,C,1,1,0,345.3086369,0,5.847330392,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,32,A1C,A,1,1,1,C,1,1,0,179.5604912,0,5.196065853,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,34,A1C,A,1,1,1,C,1,1,0,207.1851821,0,5.338427982,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,36,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,38,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,40,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,42,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,44,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,46,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,48,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,50,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,52,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,54,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,56,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,58,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,60,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,62,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,64,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,66,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,68,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,70,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,72,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,75,A1C,A,1,1,1,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,0,A2C,A,1,1,2,C,1,1,0.1333333,1977.5,0.125163114,7.590094261,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,2,A2C,A,1,1,2,C,1,1,0.333333333,2237.599967,0.287682072,7.713605935,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,4,A2C,A,1,1,2,C,1,1,0,1947.540712,0,7.574836019,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,6,A2C,A,1,1,2,C,1,1,1,1795.604912,0.693147181,7.493654003,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,8,A2C,A,1,1,2,C,1,1,0,1436.483929,0,7.270649593,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,11,A2C,A,1,1,2,C,1,1,1.666666667,414.3703642,0.980829253,6.029170566,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,13,A2C,A,1,1,2,C,1,1,0,441.9950552,0,6.093558608,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,15,A2C,A,1,1,2,C,1,1,1.666666667,96.68641832,0.980829253,4.581762535,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,17,A2C,A,1,1,2,C,1,1,3,82.87407285,1.386294361,4.429316541,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,19,A2C,A,1,1,2,C,1,1,2.666666667,13.81234547,1.299282984,2.695460986,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,21,A2C,A,1,1,2,C,1,1,0.666666667,3.333333333,0.510825624,1.466337069,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,24,A2C,A,1,1,2,C,1,1,0.333333333,41.43703642,0.287682072,3.748021481,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,26,A2C,A,1,1,2,C,1,1,0,110.4987638,0,4.714013504,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,28,A2C,A,1,1,2,C,1,1,0,165.7481457,0,5.116484564,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,30,A2C,A,1,1,2,C,1,1,0,207.1851821,0,5.338427982,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,32,A2C,A,1,1,2,C,1,1,0,331.4962914,0,5.806628706,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,34,A2C,A,1,1,2,C,1,1,0,151.9358002,0,5.030018227,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,36,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,38,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,40,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,42,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,44,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,46,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,48,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,50,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,52,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,54,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,56,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,58,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,60,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,62,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,64,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,66,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,68,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,70,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,72,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,75,A2C,A,1,1,2,C,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,0,A1D,A,1,1,1,D,1,1,0.1333333,1977.5,0.125163114,7.590094261,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,2,A1D,A,1,1,1,D,1,1,1.333333333,1436.483929,0.84729786,7.270649593,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,4,A1D,A,1,1,1,D,1,1,1,635.3678918,0.693147181,6.455776842,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,6,A1D,A,1,1,1,D,1,1,1.666666667,1685.106148,0.980829253,7.430177095,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,8,A1D,A,1,1,1,D,1,1,1,1298.360475,0.693147181,7.16962748,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,11,A1D,A,1,1,1,D,1,1,1.666666667,331.4962914,0.980829253,5.806628706,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,13,A1D,A,1,1,1,D,1,1,0.333333333,179.5604912,0.287682072,5.196065853,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,15,A1D,A,1,1,1,D,1,1,0.333333333,165.7481457,0.287682072,5.116484564,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,17,A1D,A,1,1,1,D,1,1,1,248.6222185,0.693147181,5.519948649,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,19,A1D,A,1,1,1,D,1,1,2,82.87407285,1.098612289,4.429316541,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,21,A1D,A,1,1,1,D,1,1,3.666666667,55.2493819,1.540445041,4.029795053,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,24,A1D,A,1,1,1,D,1,1,1,27.62469095,0.693147181,3.354269665,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,26,A1D,A,1,1,1,D,1,1,0,69.06172737,0,4.249376673,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,28,A1D,A,1,1,1,D,1,1,0,151.9358002,0,5.030018227,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,30,A1D,A,1,1,1,D,1,1,0,69.06172737,0,4.249376673,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,32,A1D,A,1,1,1,D,1,1,0,248.6222185,0,5.519948649,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,34,A1D,A,1,1,1,D,1,1,0,220.9975276,0,5.402666245,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,36,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,38,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,40,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,42,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,44,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,46,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,48,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,50,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,52,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,54,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,56,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,58,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,60,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,62,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,64,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,66,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,68,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,70,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,72,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,75,A1D,A,1,1,1,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,0,A2D,A,1,1,2,D,1,1,0.1333333,1977.5,0.125163114,7.590094261,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,2,A2D,A,1,1,2,D,1,1,1,1837.041948,0.693147181,7.516456125,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,4,A2D,A,1,1,2,D,1,1,1.333333333,1906.103675,0.84729786,7.55334097,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,6,A2D,A,1,1,2,D,1,1,1.333333333,1795.604912,0.84729786,7.493654003,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,8,A2D,A,1,1,2,D,1,1,0,1187.861711,0,7.080751583,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,11,A2D,A,1,1,2,D,1,1,1,538.6814735,0.693147181,6.290979102,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,13,A2D,A,1,1,2,D,1,1,1,511.0567826,0.693147181,6.238435522,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,15,A2D,A,1,1,2,D,1,1,3.666666667,207.1851821,1.540445041,5.338427982,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,17,A2D,A,1,1,2,D,1,1,2,303.8716004,1.098612289,5.719890706,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,19,A2D,A,1,1,2,D,1,1,2.333333333,41.43703642,1.203972804,3.748021481,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,21,A2D,A,1,1,2,D,1,1,2,13.81234547,1.098612289,2.695460986,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,24,A2D,A,1,1,2,D,1,1,1.666666667,2.333333333,0.980829253,1.203972804,1,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,26,A2D,A,1,1,2,D,1,1,0,27.62469095,0,3.354269665,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,28,A2D,A,1,1,2,D,1,1,0,165.7481457,0,5.116484564,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,30,A2D,A,1,1,2,D,1,1,0,179.5604912,0,5.196065853,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,32,A2D,A,1,1,2,D,1,1,0,193.3728366,0,5.269778153,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,34,A2D,A,1,1,2,D,1,1,0,276.2469095,0,5.624908479,0,1,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,36,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,38,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,40,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,42,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,44,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,46,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,48,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,50,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,52,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,54,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,56,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,58,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,60,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,62,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,64,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,66,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,68,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,70,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,72,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
2,medium,0.76,2010,colpidium,didinium,75,A2D,A,1,1,2,D,1,1,0,0,0,0,0,0,11.2,1,0.5,0.03,470.2,1.5,1379,81,150,0.4272
3,medium,0.76,2010,colpidium,didinium,0,B1A,B,1,2,1,A,2,2,0.1333333,1977.5,0.125163114,7.590094261,1,1,11.2,2,0.666666667,0.03,470.2,1.5,1379,81,150,0.4272
